date_time,open,high,low,close,volume,spread,real_volume
2011-07-26,1.62805,1.64278,1.62651,1.64193,82229,15,0
2011-07-27,1.64193,1.6438,1.63076,1.63303,76406,10,3540720000
2011-07-28,1.63305,1.63825,1.62945,1.63695,75720,8,12565052000
2011-07-29,1.63694,1.64695,1.62609,1.64192,86046,10,0
2011-08-01,1.63904,1.64745,1.62372,1.63062,92079,15,0
2011-08-02,1.63067,1.63284,1.62233,1.62819,92488,10,0
2011-08-03,1.62816,1.64381,1.62505,1.64372,90129,15,0
2011-08-04,1.64365,1.64376,1.6241,1.62591,93855,8,21883369000
2011-08-05,1.62591,1.63952,1.62275,1.6389,105286,10,0
2011-08-08,1.64539,1.64704,1.62974,1.63096,117141,15,0
2011-08-09,1.63098,1.64088,1.61759,1.63271,129938,15,0
2011-08-10,1.63281,1.63297,1.61228,1.61304,110374,9,0
2011-08-11,1.61304,1.62417,1.61101,1.62331,114881,15,0
2011-08-12,1.62331,1.63118,1.61658,1.62748,95944,12,0
2011-08-15,1.62865,1.64086,1.62546,1.63854,90652,15,0
2011-08-16,1.63851,1.64753,1.6323,1.64492,93178,15,0
2011-08-17,1.6449,1.65898,1.6352,1.65392,93314,10,0
2011-08-18,1.65394,1.6553,1.64225,1.65024,97548,15,0
2011-08-19,1.65024,1.66174,1.64447,1.64624,100032,12,0
2011-08-22,1.64724,1.65195,1.64354,1.64603,90484,15,0
2011-08-23,1.64604,1.657,1.64535,1.64912,91415,15,0
2011-08-24,1.64908,1.6533,1.63562,1.6359,87032,4,0
2011-08-25,1.636,1.63964,1.62616,1.62815,80901,15,0
2011-08-26,1.62815,1.63779,1.62078,1.63667,87140,15,0
2011-08-29,1.63396,1.64339,1.63344,1.64123,74122,8,16196281001
2011-08-30,1.64122,1.64187,1.62547,1.63047,82486,8,77119163000
2011-08-31,1.63047,1.63336,1.62306,1.62477,83377,8,70898166000
2011-09-01,1.62477,1.62548,1.61314,1.6186,86644,15,0
2011-09-02,1.6186,1.62517,1.6172,1.62148,83324,15,0
2011-09-05,1.61707,1.61852,1.60614,1.60985,89364,15,0
2011-09-06,1.60986,1.61752,1.5921,1.59452,103814,15,0
2011-09-07,1.59452,1.60369,1.59166,1.59823,99082,15,0
2011-09-08,1.59823,1.60823,1.59123,1.59733,100951,15,0
2011-09-09,1.59731,1.59899,1.58435,1.58782,108004,15,0
2011-09-12,1.58301,1.58853,1.5774,1.58569,112969,15,0
2011-09-13,1.58573,1.58683,1.5761,1.57784,110783,9,0
2011-09-14,1.57784,1.58127,1.57065,1.5761,106555,15,0
2011-09-15,1.57611,1.58675,1.57305,1.57945,95907,10,0
2011-09-16,1.57944,1.58404,1.57442,1.57868,92897,15,0
2011-09-19,1.57159,1.57546,1.56325,1.56906,98148,15,0
2011-09-20,1.56907,1.57458,1.56546,1.57347,104924,15,0
2011-09-21,1.57351,1.57405,1.54853,1.55091,102076,11,0
2011-09-22,1.55088,1.55158,1.53271,1.53378,116449,8,0
2011-09-23,1.53378,1.54894,1.53378,1.54459,113604,15,0
2011-09-26,1.54742,1.55696,1.54319,1.55515,113927,15,0
2011-09-27,1.55516,1.57045,1.55258,1.56279,105655,15,0
2011-09-28,1.56278,1.56764,1.55622,1.55684,106117,7,0
2011-09-29,1.55684,1.57146,1.55424,1.56021,108747,11,0
2011-09-30,1.56033,1.56644,1.55323,1.55793,105488,8,0
2011-10-03,1.55717,1.55829,1.54197,1.54373,109853,15,0
2011-10-04,1.54368,1.54936,1.53406,1.5475,117031,12,0
2011-10-05,1.5475,1.54911,1.53941,1.54614,113412,4,0
2011-10-06,1.54618,1.55003,1.52721,1.54317,111286,15,0
2011-10-07,1.54319,1.5645,1.54223,1.55575,125657,5,0
2011-10-10,1.55537,1.56886,1.55263,1.56552,99348,12,0
2011-10-11,1.5655,1.56631,1.55722,1.559,103117,15,0
2011-10-12,1.55901,1.57972,1.55422,1.57427,105672,15,0
2011-10-13,1.57425,1.57827,1.56666,1.5761,104721,15,0
2011-10-14,1.57609,1.58508,1.5721,1.5817,96057,15,0
2011-10-17,1.58184,1.58468,1.57304,1.57421,99297,15,0
2011-10-18,1.5742,1.58208,1.56314,1.5701,110792,15,0
2011-10-19,1.5701,1.58466,1.56984,1.57706,113310,15,0
2011-10-20,1.57706,1.58022,1.56806,1.57854,114780,15,0
2011-10-21,1.57852,1.59728,1.57537,1.59459,102986,15,0
2011-10-24,1.59424,1.60067,1.58999,1.59932,106470,15,0
2011-10-25,1.59931,1.60377,1.59563,1.60015,106433,15,0
2011-10-26,1.60015,1.60402,1.58906,1.59596,105551,15,0
2011-10-27,1.59595,1.61398,1.59533,1.60993,116738,9,0
2011-10-28,1.60986,1.61504,1.60707,1.61275,98951,15,0
2011-10-31,1.61302,1.61641,1.59647,1.60778,111786,15,0
2011-11-01,1.60778,1.60918,1.589,1.59455,113944,15,0
2011-11-02,1.59455,1.60467,1.59153,1.59479,110960,15,0
2011-11-03,1.59479,1.60596,1.5877,1.6033,110744,15,0
2011-11-04,1.60328,1.60623,1.5946,1.60308,101297,15,0
2011-11-07,1.60547,1.60779,1.59791,1.60541,99506,15,0
2011-11-08,1.60542,1.61291,1.60351,1.60924,92534,15,0
2011-11-09,1.60923,1.61184,1.59015,1.59015,104731,15,0
2011-11-10,1.59014,1.59839,1.5868,1.59312,101250,15,0
2011-11-11,1.59315,1.60918,1.58948,1.60679,85338,15,0
2011-11-14,1.60703,1.60896,1.58807,1.58969,96659,15,0
2011-11-15,1.58971,1.59309,1.5799,1.5812,98463,12,0
2011-11-16,1.58121,1.58203,1.57181,1.57246,105287,8,0
2011-11-17,1.5725,1.58097,1.56905,1.5759,110799,15,0
2011-11-18,1.57587,1.58874,1.57376,1.58026,102380,9,0
2011-11-21,1.57826,1.57832,1.56121,1.56377,101160,15,0
2011-11-22,1.56379,1.56908,1.55822,1.56418,96514,11,0
2011-11-23,1.56418,1.56543,1.54941,1.55267,99856,12,0
2011-11-24,1.55267,1.55654,1.54838,1.54913,85844,15,0
2011-11-25,1.54916,1.55163,1.54228,1.5433,85517,9,0
2011-11-28,1.54894,1.5593,1.54583,1.55038,92237,9,0
2011-11-29,1.55042,1.56548,1.54683,1.56114,92842,15,0
2011-11-30,1.56116,1.57787,1.55248,1.56948,95845,9,0
2011-12-01,1.56948,1.57551,1.56402,1.56872,89161,14,0
2011-12-02,1.56871,1.57242,1.55759,1.55945,81330,13,0
2011-12-05,1.56028,1.57159,1.55866,1.56456,86914,4,0
2011-12-06,1.56456,1.56632,1.5561,1.55988,90715,7,0
2011-12-07,1.55991,1.57208,1.55943,1.57104,87118,5,0
2011-12-08,1.57102,1.57679,1.56095,1.56224,85814,9,0
2011-12-09,1.56227,1.57335,1.55846,1.56654,84283,9,0
2011-12-12,1.56448,1.56566,1.55362,1.55784,83086,15,0
2011-12-13,1.55788,1.56281,1.54507,1.54822,90595,9,0
2011-12-14,1.54822,1.55302,1.54087,1.54674,91916,15,0
2011-12-15,1.54674,1.55279,1.54333,1.55132,86744,15,0
2011-12-16,1.5513,1.55557,1.54828,1.55421,76218,15,0
2011-12-19,1.55235,1.55448,1.54645,1.54977,59148,4,0
2011-12-20,1.54966,1.57004,1.54964,1.56648,56634,4,0
2011-12-21,1.56651,1.57731,1.56475,1.56718,79770,4,0
2011-12-22,1.56713,1.57273,1.56483,1.56744,79988,15,0
2011-12-23,1.5674,1.57069,1.55815,1.55841,65736,15,0
2011-12-26,1.56266,1.5644,1.559,1.56174,25363,15,0
2011-12-27,1.56174,1.56788,1.55954,1.56684,57772,15,0
2011-12-28,1.56669,1.56899,1.54408,1.54497,68417,15,0
2011-12-29,1.54493,1.54749,1.53616,1.54058,75146,15,0
2011-12-30,1.54057,1.55706,1.54002,1.55366,77411,15,0
2012-01-02,1.54937,1.55405,1.54669,1.55089,46542,15,0
2012-01-03,1.55091,1.56687,1.5504,1.56438,81261,15,0
2012-01-04,1.56437,1.56672,1.55801,1.56091,81993,15,0
2012-01-05,1.56091,1.56283,1.5467,1.54943,86409,15,0
2012-01-06,1.54942,1.5524,1.53751,1.54243,79890,15,0
2012-01-09,1.54151,1.54688,1.53953,1.54588,84055,15,0
2012-01-10,1.54589,1.54995,1.54459,1.54822,77713,13,0
2012-01-11,1.54826,1.54862,1.53088,1.53264,79778,15,0
2012-01-12,1.53261,1.53667,1.52789,1.53359,85167,15,0
2012-01-13,1.53361,1.54078,1.52358,1.53156,83858,4,0
2012-01-16,1.52944,1.53515,1.52818,1.53106,71018,15,0
2012-01-17,1.53106,1.54034,1.53099,1.53346,81072,4,0
2012-01-18,1.53345,1.54409,1.53272,1.54271,89435,15,0
2012-01-19,1.54271,1.54916,1.5415,1.54868,81264,15,0
2012-01-20,1.54867,1.55765,1.54498,1.55737,77646,15,0
2012-01-23,1.55401,1.56012,1.55161,1.55615,82677,4,0
2012-01-24,1.55615,1.56253,1.55321,1.56197,74703,4,0
2012-01-25,1.56195,1.56772,1.55328,1.56535,84186,15,0
2012-01-26,1.56536,1.57333,1.56495,1.56866,77417,9,0
2012-01-27,1.56868,1.57392,1.56403,1.57269,82334,15,0
2012-01-30,1.57253,1.57298,1.56534,1.5708,79439,15,0
2012-01-31,1.57078,1.57952,1.56975,1.57645,81906,4,0
2012-02-01,1.57644,1.58821,1.57054,1.58451,86235,15,0
2012-02-02,1.5845,1.5857,1.57948,1.58055,82894,4,0
2012-02-03,1.58057,1.58591,1.57492,1.58107,85019,4,0
2012-02-06,1.58193,1.58392,1.57294,1.58178,84668,15,0
2012-02-07,1.58179,1.59042,1.57877,1.58996,90225,15,0
2012-02-08,1.58997,1.59277,1.57961,1.58136,82856,15,0
2012-02-09,1.58134,1.58839,1.57916,1.58152,88688,15,0
2012-02-10,1.58156,1.58486,1.57295,1.57525,79396,15,0
2012-02-13,1.57904,1.58265,1.57467,1.57496,77697,15,0
2012-02-14,1.57497,1.57689,1.56445,1.56899,85100,15,0
2012-02-15,1.569,1.57349,1.56701,1.56883,86955,15,0
2012-02-16,1.56883,1.58155,1.56543,1.58035,83896,15,0
2012-02-17,1.58036,1.58612,1.57891,1.5833,72596,15,0
2012-02-20,1.58615,1.58791,1.58379,1.58379,64766,15,0
2012-02-21,1.58381,1.58638,1.57723,1.57784,83409,9,0
2012-02-22,1.57783,1.58127,1.5648,1.5667,76162,15,0
2012-02-23,1.56671,1.57489,1.56487,1.57446,72850,15,0
2012-02-24,1.57446,1.58983,1.57208,1.58711,71075,15,0
2012-02-27,1.58919,1.58941,1.58102,1.5819,71927,15,0
2012-02-28,1.58189,1.59058,1.57992,1.59003,72388,15,0
2012-02-29,1.59003,1.59908,1.58979,1.59198,80310,15,0
2012-03-01,1.59199,1.5974,1.58958,1.59536,75440,15,0
2012-03-02,1.59534,1.59652,1.5823,1.58322,68340,15,0
2012-03-05,1.58317,1.5876,1.57857,1.58607,60982,15,0
2012-03-06,1.58607,1.58809,1.56956,1.57133,65048,15,0
2012-03-07,1.57135,1.57578,1.56964,1.57404,62259,15,0
2012-03-08,1.57403,1.58327,1.57237,1.58271,65074,15,0
2012-03-09,1.58272,1.58279,1.56618,1.5672,64963,14,0
2012-03-12,1.56662,1.56945,1.56024,1.56401,62642,15,0
2012-03-13,1.564,1.57465,1.56199,1.57065,66903,15,0
2012-03-14,1.57066,1.57424,1.56491,1.5668,68251,15,0
2012-03-15,1.56681,1.57351,1.56332,1.57029,64647,15,0
2012-03-16,1.57028,1.58601,1.56939,1.58398,59153,15,0
2012-03-19,1.5844,1.59129,1.58211,1.58906,58050,15,0
2012-03-20,1.58906,1.58959,1.583,1.58602,59249,15,0
2012-03-21,1.58603,1.59222,1.5817,1.58656,66771,15,0
2012-03-22,1.58655,1.58916,1.5769,1.58151,67363,15,0
2012-03-23,1.58152,1.59072,1.58051,1.58663,63330,15,0
2012-03-26,1.58712,1.59726,1.58008,1.59675,64037,15,0
2012-03-27,1.59677,1.60001,1.59419,1.59463,59619,9,0
2012-03-28,1.59463,1.59634,1.58416,1.58871,69239,15,0
2012-03-29,1.5887,1.5957,1.58596,1.59507,71587,15,0
2012-03-30,1.5951,1.60357,1.59462,1.60061,71863,15,0
2012-04-02,1.60062,1.60617,1.59785,1.60198,68457,10,0
2012-04-03,1.60209,1.6045,1.58907,1.59102,72226,10,0
2012-04-04,1.59103,1.59128,1.58324,1.58896,75767,9,0
2012-04-05,1.58896,1.59077,1.58042,1.58258,70212,10,0
2012-04-06,1.58257,1.58894,1.58224,1.58645,41404,10,0
2012-04-09,1.58895,1.59132,1.58352,1.58965,46985,10,0
2012-04-10,1.58965,1.59296,1.58088,1.58603,76503,10,0
2012-04-11,1.58602,1.5937,1.58513,1.59085,72910,10,0
2012-04-12,1.59085,1.59835,1.59063,1.59578,71328,10,0
2012-04-13,1.59577,1.59685,1.58406,1.58444,65437,10,0
2012-04-16,1.58501,1.59094,1.5818,1.5896,71778,10,0
2012-04-17,1.5896,1.59691,1.58617,1.59262,63918,10,0
2012-04-18,1.5926,1.60414,1.58944,1.6017,71163,10,0
2012-04-19,1.60169,1.60761,1.60085,1.60525,71694,10,0
2012-04-20,1.60525,1.61483,1.60378,1.61215,65541,10,0
2012-04-23,1.6126,1.61332,1.60759,1.61241,60464,10,0
2012-04-24,1.61243,1.61621,1.61089,1.61412,61348,10,0
2012-04-25,1.61414,1.61813,1.60811,1.61674,65032,10,0
2012-04-26,1.61675,1.62061,1.61576,1.61776,62390,10,0
2012-04-27,1.61777,1.62793,1.61527,1.62594,64713,10,0
2012-04-30,1.62735,1.63006,1.62206,1.62357,57812,10,0
2012-05-01,1.62357,1.62464,1.61859,1.62198,49304,10,0
2012-05-02,1.62197,1.62378,1.616,1.6197,61134,10,0
2012-05-03,1.6197,1.62145,1.61606,1.6179,60081,10,0
2012-05-04,1.6179,1.62005,1.61408,1.6147,59824,10,0
2012-05-07,1.61501,1.61963,1.6113,1.61936,62740,10,0
2012-05-08,1.61936,1.61975,1.61238,1.61526,67543,10,0
2012-05-09,1.61529,1.6158,1.60681,1.6131,72887,10,0
2012-05-10,1.61308,1.61813,1.60911,1.61307,70127,10,0
2012-05-11,1.61306,1.61419,1.60611,1.60656,65464,10,0
2012-05-14,1.60656,1.61219,1.60508,1.6097,65059,10,0
2012-05-15,1.60969,1.6113,1.59882,1.59974,65620,10,0
2012-05-16,1.59973,1.59977,1.58889,1.59111,75178,10,0
2012-05-17,1.59109,1.59318,1.57805,1.5781,71875,10,0
2012-05-18,1.57811,1.58365,1.57322,1.58146,72021,10,0
2012-05-21,1.58104,1.58401,1.57787,1.58217,73478,10,0
2012-05-22,1.58217,1.58474,1.57402,1.57634,71636,10,0
2012-05-23,1.57635,1.57706,1.56749,1.56908,79425,10,0
2012-05-24,1.56909,1.57254,1.56382,1.56676,77740,10,0
2012-05-25,1.56677,1.56986,1.56298,1.56641,75121,4,0
2012-05-28,1.5679,1.57161,1.5671,1.56765,74062,10,0
2012-05-29,1.56765,1.57153,1.56074,1.56329,87300,10,0
2012-05-30,1.5633,1.56368,1.54736,1.54816,92889,10,0
2012-05-31,1.54817,1.55256,1.53597,1.54027,93468,10,0
2012-06-01,1.54026,1.54356,1.52677,1.53591,94607,10,0
2012-06-04,1.53722,1.54142,1.53411,1.53822,84871,10,0
2012-06-05,1.53824,1.54069,1.53213,1.53752,85849,10,0
2012-06-06,1.53751,1.55144,1.53726,1.54887,94407,10,0
2012-06-07,1.54886,1.55999,1.54297,1.55324,92822,10,0
2012-06-08,1.55323,1.5536,1.54032,1.54682,89599,10,0
2012-06-11,1.55203,1.55807,1.54707,1.54709,88974,10,0
2012-06-12,1.5471,1.55891,1.54537,1.55678,87605,10,0
2012-06-13,1.55675,1.55972,1.55032,1.55093,88208,10,0
2012-06-14,1.55094,1.55634,1.54719,1.55516,88737,10,0
2012-06-15,1.55515,1.57263,1.54759,1.57111,84399,10,0
2012-06-18,1.5737,1.57374,1.56361,1.56643,93738,10,0
2012-06-19,1.56642,1.57562,1.56145,1.57237,92589,10,0
2012-06-20,1.57237,1.57764,1.56508,1.57071,93087,10,0
2012-06-21,1.57068,1.57322,1.55772,1.55961,95257,10,0
2012-06-22,1.55958,1.56335,1.55563,1.55825,85469,10,0
2012-06-25,1.55831,1.55941,1.55382,1.55706,81394,10,0
2012-06-26,1.55706,1.56496,1.55626,1.5634,80328,10,0
2012-06-27,1.56342,1.56396,1.55451,1.55654,65352,10,0
2012-06-28,1.55655,1.56226,1.54843,1.55147,74961,10,0
2012-06-29,1.5515,1.57143,1.55087,1.5704,85168,10,0
2012-07-02,1.56956,1.57207,1.56409,1.56919,71786,10,0
2012-07-03,1.56914,1.57124,1.56576,1.5686,65171,10,0
2012-07-04,1.56861,1.56892,1.55737,1.55937,64245,10,0
2012-07-05,1.55939,1.56218,1.54991,1.5521,72906,10,0
2012-07-06,1.55211,1.555,1.54605,1.54887,66626,10,0
2012-07-09,1.54758,1.55334,1.54697,1.5524,61623,10,0
2012-07-10,1.5524,1.55476,1.54776,1.55161,65044,10,0
2012-07-11,1.55162,1.55771,1.54856,1.55042,64033,10,0
2012-07-12,1.55049,1.55155,1.53927,1.54304,68501,10,0
2012-07-13,1.54304,1.55797,1.54136,1.55741,65296,10,0
2012-07-16,1.55812,1.56531,1.55164,1.56318,61907,10,0
2012-07-17,1.56319,1.56771,1.55529,1.5644,69329,10,0
2012-07-18,1.56439,1.56665,1.55807,1.56527,67293,10,0
2012-07-19,1.56528,1.57351,1.56357,1.57172,70703,10,0
2012-07-20,1.57173,1.57216,1.56108,1.56195,66414,10,0
2012-07-23,1.56049,1.56149,1.54843,1.55015,75894,10,0
2012-07-24,1.55012,1.55507,1.5486,1.55038,73354,10,0
2012-07-25,1.55037,1.55509,1.54581,1.54933,76497,10,0
2012-07-26,1.54935,1.57226,1.54697,1.56841,80130,10,0
2012-07-27,1.56843,1.57668,1.56657,1.57439,79375,10,0
2012-07-30,1.57331,1.57395,1.56706,1.57014,67135,10,0
2012-07-31,1.57015,1.5729,1.56248,1.5673,71172,10,0
2012-08-01,1.5673,1.56895,1.55295,1.5537,69040,4,0
2012-08-02,1.55371,1.56777,1.54898,1.55134,79398,10,0
2012-08-03,1.55133,1.56559,1.55035,1.56371,72864,4,0
2012-08-06,1.56362,1.56645,1.55453,1.55982,69394,10,0
2012-08-07,1.55978,1.56835,1.55638,1.56211,69666,10,0
2012-08-08,1.56212,1.56761,1.55718,1.56566,68131,10,0
2012-08-09,1.56567,1.56845,1.56049,1.5634,67843,10,0
2012-08-10,1.56343,1.57001,1.55766,1.56873,62331,10,0
2012-08-13,1.56759,1.57163,1.56565,1.56799,58595,10,0
2012-08-14,1.56801,1.57263,1.56707,1.56759,62855,10,0
2012-08-15,1.56758,1.57006,1.56596,1.56789,57932,10,0
2012-08-16,1.56788,1.57437,1.56353,1.57344,62594,10,0
2012-08-17,1.57346,1.57385,1.56736,1.56935,60225,10,0
2012-08-20,1.56968,1.57166,1.56772,1.57084,56148,10,0
2012-08-21,1.57084,1.58033,1.57052,1.5782,60470,10,0
2012-08-22,1.57818,1.58824,1.57679,1.58809,64260,10,0
2012-08-23,1.5881,1.59113,1.58553,1.58578,65245,10,0
2012-08-24,1.58581,1.58683,1.58017,1.58089,58235,10,0
2012-08-27,1.58138,1.58276,1.57863,1.57886,42411,10,0
2012-08-28,1.57885,1.58349,1.57534,1.58176,53341,10,0
2012-08-29,1.58175,1.58537,1.5802,1.58281,45808,10,0
2012-08-30,1.58281,1.58741,1.57704,1.57839,47567,10,0
2012-08-31,1.57838,1.5894,1.57773,1.58636,59406,10,0
2012-09-03,1.58808,1.58976,1.5849,1.58835,50209,10,0
2012-09-04,1.58835,1.59079,1.58578,1.58737,56823,10,0
2012-09-05,1.58738,1.59333,1.58258,1.59009,66893,10,0
2012-09-06,1.5901,1.5941,1.58814,1.59348,63831,10,0
2012-09-07,1.59349,1.60333,1.59217,1.60075,65289,10,0
2012-09-10,1.60109,1.60175,1.59582,1.59871,55615,10,0
2012-09-11,1.5987,1.60829,1.59862,1.60675,62203,10,0
2012-09-12,1.60675,1.61301,1.60633,1.61078,68980,10,0
2012-09-13,1.61078,1.6173,1.60737,1.61498,69701,10,0
2012-09-14,1.61499,1.62541,1.61426,1.62143,73938,10,0
2012-09-17,1.62275,1.62721,1.621,1.62473,63072,10,0
2012-09-18,1.62473,1.62664,1.62201,1.62388,66812,10,0
2012-09-19,1.62389,1.62699,1.61839,1.62206,68162,10,0
2012-09-20,1.62206,1.62353,1.61627,1.62138,73030,10,0
2012-09-21,1.62141,1.63086,1.6212,1.62286,72448,10,0
2012-09-24,1.62427,1.62458,1.61813,1.62207,63484,10,0
2012-09-25,1.62207,1.62666,1.61816,1.61937,71518,10,0
2012-09-26,1.61936,1.62086,1.61367,1.61672,73848,10,0
2012-09-27,1.61675,1.62428,1.61653,1.6234,75116,10,0
2012-09-28,1.62344,1.62714,1.61123,1.61638,76863,10,0
2012-10-01,1.61544,1.6174,1.61081,1.61294,68325,4,0
2012-10-02,1.61294,1.61862,1.61244,1.61289,67269,10,0
2012-10-03,1.61289,1.61403,1.60661,1.60791,69049,10,0
2012-10-04,1.6079,1.62013,1.60757,1.61927,71369,10,0
2012-10-05,1.6193,1.62161,1.61222,1.61341,65191,10,0
2012-10-08,1.61362,1.61384,1.60179,1.602,67423,4,0
2012-10-09,1.60207,1.60451,1.59759,1.60017,66887,10,0
2012-10-10,1.60019,1.60338,1.59762,1.60007,65478,10,0
2012-10-11,1.60009,1.60534,1.5984,1.60467,58379,10,0
2012-10-12,1.60466,1.60964,1.60179,1.60673,54753,10,0
2012-10-15,1.60769,1.60797,1.60206,1.60716,56330,10,0
2012-10-16,1.60717,1.61335,1.606,1.61178,56816,10,0
2012-10-17,1.61177,1.61777,1.61116,1.61386,57812,10,0
2012-10-18,1.61387,1.617,1.60399,1.60473,58363,10,0
2012-10-19,1.60472,1.60664,1.59965,1.59993,55300,10,0
2012-10-22,1.60064,1.60516,1.59899,1.60121,54246,10,0
2012-10-23,1.60122,1.60235,1.59126,1.59509,57045,10,0
2012-10-24,1.5951,1.60475,1.59352,1.6036,60415,10,0
2012-10-25,1.60361,1.61427,1.60254,1.61186,54874,10,0
2012-10-26,1.61188,1.61401,1.60798,1.61027,51913,6,0
2012-10-29,1.60845,1.6092,1.60058,1.60321,34431,3,0
2012-10-30,1.60319,1.60848,1.60196,1.6083,34456,3,0
2012-10-31,1.60828,1.61382,1.60675,1.61314,47240,4,0
2012-11-01,1.61311,1.61743,1.61195,1.61306,49527,10,0
2012-11-02,1.61306,1.61324,1.60072,1.60208,47554,4,0
2012-11-05,1.60196,1.60387,1.59569,1.59786,47178,4,0
2012-11-06,1.59786,1.6007,1.59645,1.59928,52767,4,0
2012-11-07,1.59927,1.60419,1.59542,1.5981,67801,10,0
2012-11-08,1.59813,1.60037,1.59286,1.59784,58737,10,0
2012-11-09,1.59789,1.60186,1.58873,1.58938,58926,10,0
2012-11-12,1.59026,1.59147,1.5863,1.58762,45538,10,0
2012-11-13,1.58764,1.59149,1.58578,1.58705,56482,9,0
2012-11-14,1.58706,1.59007,1.58378,1.5841,57224,10,0
2012-11-15,1.58411,1.58784,1.58274,1.58607,54704,10,0
2012-11-16,1.58607,1.59005,1.58351,1.58792,51855,10,0
2012-11-19,1.58898,1.59223,1.58866,1.59054,49333,10,0
2012-11-20,1.59052,1.59354,1.58909,1.59252,50103,10,0
2012-11-21,1.5925,1.59563,1.58827,1.59546,52142,10,0
2012-11-22,1.59547,1.59779,1.59183,1.59385,51001,10,0
2012-11-23,1.59389,1.60504,1.5926,1.60252,48178,10,0
2012-11-26,1.60235,1.60371,1.5996,1.60322,50798,8,0
2012-11-27,1.60319,1.60551,1.60087,1.60155,56580,4,0
2012-11-28,1.60153,1.60221,1.59618,1.60124,57214,9,0
2012-11-29,1.60125,1.60476,1.60015,1.60414,53819,6,0
2012-11-30,1.60412,1.60617,1.59885,1.60107,56036,10,0
2012-12-03,1.60221,1.61152,1.60198,1.60945,52654,4,0
2012-12-04,1.60944,1.61303,1.60859,1.60999,53379,4,0
2012-12-05,1.60998,1.61176,1.60823,1.60914,49718,6,0
2012-12-06,1.60915,1.61272,1.60354,1.60415,56703,4,0
2012-12-07,1.60415,1.60604,1.60016,1.60374,55445,5,0
2012-12-10,1.60335,1.6096,1.6013,1.60747,46446,4,0
2012-12-11,1.60743,1.61207,1.60685,1.61145,49632,6,0
2012-12-12,1.61146,1.61708,1.60943,1.61371,52561,6,0
2012-12-13,1.6137,1.61527,1.60845,1.61102,51590,4,0
2012-12-14,1.61101,1.61768,1.6103,1.61718,51933,6,0
2012-12-17,1.61796,1.62159,1.61568,1.61981,49365,5,0
2012-12-18,1.61979,1.62686,1.61948,1.6245,48318,6,0
2012-12-19,1.62454,1.63061,1.62379,1.62493,55493,5,0
2012-12-20,1.62496,1.62954,1.62412,1.6275,53755,8,0
2012-12-21,1.62755,1.62758,1.61512,1.61686,57777,9,0
2012-12-24,1.61569,1.62055,1.61006,1.6132,37739,4,0
2012-12-26,1.61262,1.61701,1.6107,1.61328,36363,10,0
2012-12-27,1.61335,1.62018,1.60662,1.61005,54446,9,0
2012-12-28,1.61006,1.61699,1.60781,1.61455,44096,9,0
2012-12-31,1.61644,1.62737,1.61331,1.62409,37577,6,0
2013-01-01,1.62426,1.62569,1.62245,1.62513,1213,16,0
2013-01-02,1.62517,1.63806,1.62248,1.62519,72806,6,0
2013-01-03,1.62518,1.62529,1.60572,1.60825,48285,6,0
2013-01-04,1.60822,1.60985,1.60099,1.60678,49710,2,0
2013-01-07,1.6077,1.61275,1.60205,1.61266,47491,10,0
2013-01-08,1.61265,1.61266,1.60285,1.6058,46960,7,0
2013-01-09,1.60577,1.60745,1.59925,1.60164,48890,6,0
2013-01-10,1.60163,1.61761,1.60038,1.61625,57297,7,0
2013-01-11,1.61629,1.61699,1.60888,1.61271,50853,6,0
2013-01-14,1.61277,1.61542,1.60316,1.60725,50512,7,0
2013-01-15,1.60722,1.61001,1.60323,1.60597,60638,2,0
2013-01-16,1.60598,1.608,1.59752,1.59975,58007,10,0
2013-01-17,1.59977,1.60388,1.59549,1.59965,62096,10,0
2013-01-18,1.59964,1.59976,1.5854,1.5866,60040,6,0
2013-01-21,1.58528,1.58932,1.58057,1.58349,46861,6,0
2013-01-22,1.5835,1.5883,1.58092,1.58374,59866,7,0
2013-01-23,1.58374,1.58916,1.58015,1.58299,54863,9,0
2013-01-24,1.58298,1.58506,1.57557,1.57894,55151,6,0
2013-01-25,1.57897,1.58265,1.57453,1.57955,55334,8,0
2013-01-28,1.57777,1.57852,1.56742,1.56901,51300,6,0
2013-01-29,1.56898,1.57732,1.56896,1.57568,51625,9,0
2013-01-30,1.57568,1.58151,1.57257,1.57945,55078,8,0
2013-01-31,1.57946,1.58748,1.57745,1.58587,54861,10,0
2013-02-01,1.58588,1.58782,1.56897,1.56913,61632,8,0
2013-02-04,1.57036,1.57713,1.56929,1.57498,52970,9,0
2013-02-05,1.57498,1.58039,1.56304,1.56602,58701,7,0
2013-02-06,1.56601,1.56776,1.56303,1.56626,53654,6,0
2013-02-07,1.56625,1.57674,1.56447,1.57132,61930,8,0
2013-02-08,1.57131,1.5843,1.57046,1.57969,55947,6,0
2013-02-11,1.57896,1.58094,1.56453,1.56481,51118,8,0
2013-02-12,1.5648,1.56826,1.55734,1.56777,56112,5,0
2013-02-13,1.56775,1.56884,1.55236,1.55372,54307,6,0
2013-02-14,1.55373,1.55423,1.54746,1.54943,53243,6,0
2013-02-15,1.54944,1.55494,1.54622,1.55162,36231,6,0
2013-02-18,1.5499,1.55076,1.54377,1.54687,30857,6,0
2013-02-19,1.54687,1.55035,1.54141,1.54214,29314,6,0
2013-02-20,1.54216,1.54501,1.51927,1.52365,34814,6,0
